GEO.display-label Geography,Zip, HC03_EST_VC02 Median income (dollars); Estimate; Households 
ZCTA5,11360," $84,476.00 "
ZCTA5,11361," $82,020.00 "
ZCTA5,11362," $80,828.00 "
ZCTA5,11363," $97,784.00 "
ZCTA5,11364," $71,030.00 "
ZCTA5,11365," $63,455.00 "
ZCTA5,11366," $67,115.00 "
ZCTA5,11367," $58,924.00 "
ZCTA5,11368," $47,862.00 "
ZCTA5,11369," $53,426.00 "
ZCTA5,11370," $59,901.00 "
ZCTA5,11371,
ZCTA5,11372," $53,963.00 "
ZCTA5,11373," $49,098.00 "
ZCTA5,11374," $56,863.00 "
ZCTA5,11375," $76,467.00 "
ZCTA5,11377," $54,989.00 "
ZCTA5,11378," $68,460.00 "
ZCTA5,11379," $79,573.00 "
ZCTA5,11385," $64,481.00 "
ZCTA5,11411," $87,231.00 "
ZCTA5,11412," $75,307.00 "
ZCTA5,11413," $83,459.00 "
ZCTA5,11414," $72,632.00 "
ZCTA5,11415," $65,981.00 "
ZCTA5,11416," $61,285.00 "
ZCTA5,11417," $69,989.00 "
ZCTA5,11418," $67,003.00 "
ZCTA5,11419," $65,711.00 "
ZCTA5,11420," $66,220.00 "
ZCTA5,11421," $69,053.00 "
ZCTA5,11422," $86,996.00 "
ZCTA5,11423," $66,455.00 "
ZCTA5,11424,
ZCTA5,11425,
ZCTA5,11426," $83,376.00 "
ZCTA5,11427," $72,874.00 "
ZCTA5,11428," $71,663.00 "
ZCTA5,11429," $80,464.00 "
ZCTA5,11430,
ZCTA5,11432," $52,975.00 "
ZCTA5,11433," $48,795.00 "
ZCTA5,11434," $60,702.00 "
ZCTA5,11435," $59,535.00 "
ZCTA5,11436," $69,259.00 "
ZCTA5,11451,
ZCTA5,11501," $90,007.00 "
ZCTA5,11507," $118,807.00 "
ZCTA5,11509," $140,714.00 "
ZCTA5,11510," $102,810.00 "
ZCTA5,11514," $88,455.00 "
ZCTA5,11516," $98,696.00 "
ZCTA5,11518," $92,682.00 "
ZCTA5,11520," $71,423.00 "
ZCTA5,11530," $151,809.00 "
ZCTA5,11542," $75,685.00 "
ZCTA5,11545," $149,174.00 "
ZCTA5,11547," $96,250.00 "
ZCTA5,11548," $123,056.00 "
ZCTA5,11549,
ZCTA5,11550," $59,580.00 "
ZCTA5,11552," $108,628.00 "
ZCTA5,11553," $69,914.00 "
ZCTA5,11554," $94,513.00 "
ZCTA5,11556,
ZCTA5,11557," $116,754.00 "
ZCTA5,11558," $89,715.00 "
ZCTA5,11559," $106,597.00 "
ZCTA5,11560," $116,875.00 "
ZCTA5,11561," $89,050.00 "
ZCTA5,11563," $91,042.00 "
ZCTA5,11565," $108,656.00 "
ZCTA5,11566," $142,862.00 "
ZCTA5,11568," $175,833.00 "
ZCTA5,11569," $130,547.00 "
ZCTA5,11570," $107,111.00 "
ZCTA5,11572," $109,944.00 "
ZCTA5,11575," $79,232.00 "
ZCTA5,11576," $158,125.00 "
ZCTA5,11577," $126,830.00 "
ZCTA5,11579," $115,822.00 "
ZCTA5,11580," $103,475.00 "
ZCTA5,11581," $104,795.00 "
ZCTA5,11590," $101,095.00 "
ZCTA5,11596," $116,250.00 "
ZCTA5,11598," $140,573.00 "
ZCTA5,11691," $42,434.00 "
ZCTA5,11692," $45,816.00 "
ZCTA5,11693," $57,443.00 "
ZCTA5,11694," $77,547.00 "
ZCTA5,11697," $99,792.00 "
ZCTA5,11701," $80,563.00 "
ZCTA5,11702," $118,708.00 "
ZCTA5,11703," $94,407.00 "
ZCTA5,11704," $84,448.00 "
ZCTA5,11705," $106,474.00 "
ZCTA5,11706," $84,405.00 "
ZCTA5,11709," $102,722.00 "
ZCTA5,11710," $122,627.00 "
ZCTA5,11713," $72,569.00 "
ZCTA5,11714," $105,011.00 "
ZCTA5,11715," $117,313.00 "
ZCTA5,11716," $83,000.00 "
ZCTA5,11717," $74,202.00 "
ZCTA5,11718," $123,152.00 "
ZCTA5,11719," $82,083.00 "
ZCTA5,11720," $97,682.00 "
ZCTA5,11721," $123,333.00 "
ZCTA5,11722," $68,588.00 "
ZCTA5,11724," $207,656.00 "
ZCTA5,11725," $119,503.00 "
ZCTA5,11726," $71,418.00 "
ZCTA5,11727," $79,302.00 "
ZCTA5,11729," $86,124.00 "
ZCTA5,11730," $119,826.00 "
ZCTA5,11731," $106,854.00 "
ZCTA5,11732," $111,000.00 "
ZCTA5,11733," $147,330.00 "
ZCTA5,11735," $102,500.00 "
ZCTA5,11738," $97,583.00 "
ZCTA5,11739," $135,781.00 "
ZCTA5,11740," $102,455.00 "
ZCTA5,11741," $99,308.00 "
ZCTA5,11742," $94,595.00 "
ZCTA5,11743," $119,133.00 "
ZCTA5,11746," $107,221.00 "
ZCTA5,11747," $119,876.00 "
ZCTA5,11749," $90,966.00 "
ZCTA5,11751," $95,975.00 "
ZCTA5,11752," $94,593.00 "
ZCTA5,11753," $166,272.00 "
ZCTA5,11754," $100,822.00 "
ZCTA5,11755," $103,574.00 "
ZCTA5,11756," $108,999.00 "
ZCTA5,11757," $84,727.00 "
ZCTA5,11758," $111,189.00 "
ZCTA5,11762," $124,220.00 "
ZCTA5,11763," $82,543.00 "
ZCTA5,11764," $120,063.00 "
ZCTA5,11765," $206,250.00 "
ZCTA5,11766," $112,953.00 "
ZCTA5,11767," $120,230.00 "
ZCTA5,11768," $122,080.00 "
ZCTA5,11769," $89,673.00 "
ZCTA5,11770," $98,750.00 "
ZCTA5,11771," $122,589.00 "
ZCTA5,11772," $70,618.00 "
ZCTA5,11776," $97,068.00 "
ZCTA5,11777," $106,840.00 "
ZCTA5,11778," $93,677.00 "
ZCTA5,11779," $91,486.00 "
ZCTA5,11780," $114,423.00 "
ZCTA5,11782," $108,679.00 "
ZCTA5,11783," $124,861.00 "
ZCTA5,11784," $87,379.00 "
ZCTA5,11786," $126,625.00 "
ZCTA5,11787," $122,917.00 "
ZCTA5,11788," $108,074.00 "
ZCTA5,11789," $81,761.00 "
ZCTA5,11790," $135,197.00 "
ZCTA5,11791," $163,801.00 "
ZCTA5,11792," $125,000.00 "
ZCTA5,11793," $126,875.00 "
ZCTA5,11794,
ZCTA5,11795," $111,581.00 "
ZCTA5,11796," $92,500.00 "
ZCTA5,11797," $166,949.00 "
ZCTA5,11798," $75,350.00 "
ZCTA5,11801," $100,245.00 "
ZCTA5,11803," $134,375.00 "
ZCTA5,11804," $112,153.00 "
ZCTA5,11901," $59,624.00 "
ZCTA5,11930," $94,185.00 "
ZCTA5,11931,
ZCTA5,11932," $82,188.00 "
ZCTA5,11933," $57,933.00 "
ZCTA5,11934," $100,691.00 "
ZCTA5,11935," $94,228.00 "
ZCTA5,11937," $94,612.00 "
ZCTA5,11939," $72,566.00 "
ZCTA5,11940," $102,197.00 "
ZCTA5,11941," $106,563.00 "
ZCTA5,11942," $82,446.00 "
ZCTA5,11944," $59,254.00 "
ZCTA5,11946," $78,284.00 "
ZCTA5,11947,
ZCTA5,11948," $84,631.00 "
ZCTA5,11949," $103,542.00 "
ZCTA5,11950," $75,093.00 "
ZCTA5,11951," $66,493.00 "
ZCTA5,11952," $81,380.00 "
ZCTA5,11953," $72,635.00 "
ZCTA5,11954," $87,717.00 "
ZCTA5,11955," $62,256.00 "
ZCTA5,11956," $66,477.00 "
ZCTA5,11957," $71,125.00 "
ZCTA5,11958," $87,750.00 "
ZCTA5,11959," $92,750.00 "
ZCTA5,11960," $84,375.00 "
ZCTA5,11961," $61,932.00 "
ZCTA5,11962," $118,250.00 "
ZCTA5,11963," $90,833.00 "
ZCTA5,11964," $81,352.00 "
ZCTA5,11965," $119,583.00 "
ZCTA5,11967," $82,378.00 "
ZCTA5,11968," $82,809.00 "
ZCTA5,11970,
ZCTA5,11971," $81,654.00 "
ZCTA5,11972," $86,083.00 "
ZCTA5,11973,
ZCTA5,11975," $71,875.00 "
ZCTA5,11976," $115,875.00 "
ZCTA5,11977," $106,354.00 "
ZCTA5,11978," $84,516.00 "
ZCTA5,11980," $96,574.00 "
ZCTA5,12007,
ZCTA5,12008," $103,472.00 "
ZCTA5,12009," $93,975.00 "
ZCTA5,12010," $49,553.00 "
ZCTA5,12015," $58,684.00 "
ZCTA5,12017," $75,809.00 "
ZCTA5,12018," $91,075.00 "
ZCTA5,12019," $98,600.00 "
ZCTA5,12020," $77,157.00 "
ZCTA5,12022," $50,833.00 "
ZCTA5,12023," $68,807.00 "
ZCTA5,12024,
ZCTA5,12025," $66,548.00 "
ZCTA5,12027," $92,159.00 "
ZCTA5,12028," $69,338.00 "
ZCTA5,12029," $84,342.00 "
ZCTA5,12031," $43,125.00 "
ZCTA5,12032," $47,738.00 "
ZCTA5,12033," $73,521.00 "
ZCTA5,12035," $35,921.00 "
ZCTA5,12036," $41,696.00 "
ZCTA5,12037," $63,182.00 "
ZCTA5,12040," $40,809.00 "
ZCTA5,12041," $87,566.00 "
ZCTA5,12042," $44,583.00 "
ZCTA5,12043," $48,778.00 "
ZCTA5,12045," $51,389.00 "
ZCTA5,12046," $82,692.00 "
ZCTA5,12047," $53,977.00 "
ZCTA5,12051," $64,777.00 "
ZCTA5,12052," $66,579.00 "
ZCTA5,12053," $85,721.00 "
ZCTA5,12054," $100,677.00 "
ZCTA5,12056," $84,150.00 "
ZCTA5,12057," $60,625.00 "
ZCTA5,12058," $82,768.00 "
ZCTA5,12059," $84,091.00 "
ZCTA5,12060," $71,500.00 "
ZCTA5,12061," $82,378.00 "
ZCTA5,12062," $72,500.00 "
ZCTA5,12063," $81,607.00 "
ZCTA5,12064," $44,545.00 "
ZCTA5,12065," $86,892.00 "
ZCTA5,12066," $62,284.00 "
ZCTA5,12067," $75,909.00 "
ZCTA5,12068," $58,673.00 "
ZCTA5,12069," $38,984.00 "
ZCTA5,12070," $65,433.00 "
ZCTA5,12071," $52,375.00 "
ZCTA5,12072," $50,156.00 "
ZCTA5,12074," $71,314.00 "
ZCTA5,12075," $61,922.00 "
ZCTA5,12076," $57,778.00 "
ZCTA5,12077," $98,716.00 "
ZCTA5,12078," $40,692.00 "
ZCTA5,12083," $72,035.00 "
ZCTA5,12084," $64,868.00 "
ZCTA5,12085," $43,710.00 "
ZCTA5,12086," $57,727.00 "
ZCTA5,12087," $73,720.00 "
ZCTA5,12089," $94,904.00 "
ZCTA5,12090," $49,444.00 "
ZCTA5,12092," $32,692.00 "
ZCTA5,12093," $51,316.00 "
ZCTA5,12094," $81,850.00 "
ZCTA5,12095," $51,022.00 "
ZCTA5,12106," $74,688.00 "
ZCTA5,12108," $66,667.00 "
ZCTA5,12110," $76,652.00 "
ZCTA5,12115," $85,682.00 "
ZCTA5,12116," $50,278.00 "
ZCTA5,12117," $55,417.00 "
ZCTA5,12118," $70,042.00 "
ZCTA5,12120," $49,732.00 "
ZCTA5,12121," $79,817.00 "
ZCTA5,12122," $45,188.00 "
ZCTA5,12123," $82,478.00 "
ZCTA5,12124," $98,220.00 "
ZCTA5,12125," $54,015.00 "
ZCTA5,12130,
ZCTA5,12131," $53,750.00 "
ZCTA5,12132," $49,395.00 "
ZCTA5,12134," $53,269.00 "
ZCTA5,12136," $102,829.00 "
ZCTA5,12137," $64,213.00 "
ZCTA5,12138," $58,036.00 "
ZCTA5,12139," $57,750.00 "
ZCTA5,12140," $94,226.00 "
ZCTA5,12143," $55,179.00 "
ZCTA5,12144," $65,591.00 "
ZCTA5,12147," $69,375.00 "
ZCTA5,12148," $107,302.00 "
ZCTA5,12149," $51,417.00 "
ZCTA5,12150," $66,944.00 "
ZCTA5,12151," $83,681.00 "
ZCTA5,12153," $78,942.00 "
ZCTA5,12154," $65,890.00 "
ZCTA5,12155," $49,250.00 "
ZCTA5,12156," $68,393.00 "
ZCTA5,12157," $59,500.00 "
ZCTA5,12158," $85,458.00 "
ZCTA5,12159," $86,991.00 "
ZCTA5,12160," $66,667.00 "
ZCTA5,12161," $78,750.00 "
ZCTA5,12164," $65,625.00 "
ZCTA5,12165,
ZCTA5,12166," $44,659.00 "
ZCTA5,12167," $45,650.00 "
ZCTA5,12168," $63,576.00 "
ZCTA5,12169," $95,673.00 "
ZCTA5,12170," $66,231.00 "
ZCTA5,12172," $46,176.00 "
ZCTA5,12173," $80,238.00 "
ZCTA5,12174,
ZCTA5,12175," $50,694.00 "
ZCTA5,12176," $75,846.00 "
ZCTA5,12177," $58,269.00 "
ZCTA5,12180," $50,669.00 "
ZCTA5,12182," $45,281.00 "
ZCTA5,12183," $49,875.00 "
ZCTA5,12184," $76,250.00 "
ZCTA5,12185," $78,472.00 "
ZCTA5,12186," $92,852.00 "
ZCTA5,12187," $49,732.00 "
ZCTA5,12188," $65,991.00 "
ZCTA5,12189," $52,363.00 "
ZCTA5,12190," $53,125.00 "
ZCTA5,12192," $83,533.00 "
ZCTA5,12193," $77,396.00 "
ZCTA5,12194," $45,500.00 "
ZCTA5,12195," $19,359.00 "
ZCTA5,12196," $91,699.00 "
ZCTA5,12197," $45,488.00 "
ZCTA5,12198," $82,864.00 "
ZCTA5,12202," $28,857.00 "
ZCTA5,12203," $55,817.00 "
ZCTA5,12204," $50,721.00 "
ZCTA5,12205," $64,107.00 "
ZCTA5,12206," $31,812.00 "
ZCTA5,12207," $12,396.00 "
ZCTA5,12208," $60,430.00 "
ZCTA5,12209," $49,853.00 "
ZCTA5,12210," $46,712.00 "
ZCTA5,12211," $100,357.00 "
ZCTA5,12222,
ZCTA5,12302," $74,199.00 "
ZCTA5,12303," $61,916.00 "
ZCTA5,12304," $48,750.00 "
ZCTA5,12305," $30,625.00 "
ZCTA5,12306," $62,977.00 "
ZCTA5,12307," $22,394.00 "
ZCTA5,12308," $48,337.00 "
ZCTA5,12309," $101,594.00 "
ZCTA5,12401," $51,016.00 "
ZCTA5,12404," $60,625.00 "
ZCTA5,12405," $48,750.00 "
ZCTA5,12406," $42,153.00 "
ZCTA5,12407," $37,031.00 "
ZCTA5,12409," $88,906.00 "
ZCTA5,12410," $58,000.00 "
ZCTA5,12411," $84,474.00 "
ZCTA5,12412," $65,676.00 "
ZCTA5,12413," $38,333.00 "
ZCTA5,12414," $41,264.00 "
ZCTA5,12416," $25,769.00 "
ZCTA5,12417," $79,063.00 "
ZCTA5,12418," $72,727.00 "
ZCTA5,12419," $51,563.00 "
ZCTA5,12420," $100,938.00 "
ZCTA5,12421," $53,942.00 "
ZCTA5,12422," $81,000.00 "
ZCTA5,12423," $43,789.00 "
ZCTA5,12424," $68,750.00 "
ZCTA5,12427," $92,262.00 "
ZCTA5,12428," $46,037.00 "
ZCTA5,12429," $88,750.00 "
ZCTA5,12430," $52,483.00 "
ZCTA5,12431," $38,605.00 "
ZCTA5,12432," $52,969.00 "
ZCTA5,12433," $138,134.00 "
ZCTA5,12434," $31,905.00 "
ZCTA5,12435," $58,958.00 "
ZCTA5,12436,
ZCTA5,12438,
ZCTA5,12439," $41,705.00 "
ZCTA5,12440," $59,250.00 "
ZCTA5,12441,
ZCTA5,12442," $35,273.00 "
ZCTA5,12443," $85,781.00 "
ZCTA5,12444," $53,750.00 "
ZCTA5,12446," $57,328.00 "
ZCTA5,12448," $109,531.00 "
ZCTA5,12449," $44,500.00 "
ZCTA5,12450,
ZCTA5,12451," $64,963.00 "
ZCTA5,12452," $29,583.00 "
ZCTA5,12453," $35,755.00 "
ZCTA5,12454," $70,313.00 "
ZCTA5,12455," $41,736.00 "
ZCTA5,12456," $46,198.00 "
ZCTA5,12457," $34,583.00 "
ZCTA5,12458," $52,798.00 "
ZCTA5,12459," $39,213.00 "
ZCTA5,12460," $25,809.00 "
ZCTA5,12461," $64,120.00 "
ZCTA5,12463," $72,125.00 "
ZCTA5,12464," $40,256.00 "
ZCTA5,12465," $57,404.00 "
ZCTA5,12466," $68,893.00 "
ZCTA5,12468," $48,750.00 "
ZCTA5,12469," $49,500.00 "
ZCTA5,12470," $47,375.00 "
ZCTA5,12471,
ZCTA5,12472," $54,318.00 "
ZCTA5,12473," $75,125.00 "
ZCTA5,12474," $45,486.00 "
ZCTA5,12475,
ZCTA5,12477," $58,478.00 "
ZCTA5,12480," $68,472.00 "
ZCTA5,12481," $56,053.00 "
ZCTA5,12482," $41,220.00 "
ZCTA5,12483,
ZCTA5,12484," $60,517.00 "
ZCTA5,12485," $54,918.00 "
ZCTA5,12486," $93,011.00 "
ZCTA5,12487," $64,699.00 "
ZCTA5,12489," $78,649.00 "
ZCTA5,12490,
ZCTA5,12491," $62,868.00 "
ZCTA5,12492," $50,455.00 "
ZCTA5,12493," $88,173.00 "
ZCTA5,12494," $65,913.00 "
ZCTA5,12495," $130,750.00 "
ZCTA5,12496," $57,045.00 "
ZCTA5,12498," $72,722.00 "
ZCTA5,12501," $64,250.00 "
ZCTA5,12502," $76,034.00 "
ZCTA5,12503," $65,104.00 "
ZCTA5,12504," $145,833.00 "
ZCTA5,12507," $73,250.00 "
ZCTA5,12508," $73,396.00 "
ZCTA5,12512,
ZCTA5,12513," $65,660.00 "
ZCTA5,12514," $104,621.00 "
ZCTA5,12515," $55,976.00 "
ZCTA5,12516," $71,435.00 "
ZCTA5,12517," $44,833.00 "
ZCTA5,12518," $76,506.00 "
ZCTA5,12520," $102,386.00 "
ZCTA5,12521," $90,046.00 "
ZCTA5,12522," $51,799.00 "
ZCTA5,12523," $75,263.00 "
ZCTA5,12524," $79,197.00 "
ZCTA5,12525," $75,167.00 "
ZCTA5,12526," $74,744.00 "
ZCTA5,12527,
ZCTA5,12528," $71,857.00 "
ZCTA5,12529," $59,375.00 "
ZCTA5,12530,
ZCTA5,12531," $81,860.00 "
ZCTA5,12533," $101,762.00 "
ZCTA5,12534," $46,508.00 "
ZCTA5,12538," $73,621.00 "
ZCTA5,12540," $109,444.00 "
ZCTA5,12542," $75,000.00 "
ZCTA5,12543," $61,563.00 "
ZCTA5,12545," $81,219.00 "
ZCTA5,12546," $54,931.00 "
ZCTA5,12547," $78,963.00 "
ZCTA5,12548," $55,703.00 "
ZCTA5,12549," $90,792.00 "
ZCTA5,12550," $58,534.00 "
ZCTA5,12553," $73,836.00 "
ZCTA5,12561," $68,340.00 "
ZCTA5,12563," $88,438.00 "
ZCTA5,12564," $84,556.00 "
ZCTA5,12565," $39,891.00 "
ZCTA5,12566," $76,148.00 "
ZCTA5,12567," $57,727.00 "
ZCTA5,12569," $80,050.00 "
ZCTA5,12570," $102,835.00 "
ZCTA5,12571," $74,142.00 "
ZCTA5,12572," $79,628.00 "
ZCTA5,12574,
ZCTA5,12575," $101,912.00 "
ZCTA5,12577," $126,442.00 "
ZCTA5,12578," $102,639.00 "
ZCTA5,12580," $75,750.00 "
ZCTA5,12581," $76,750.00 "
ZCTA5,12582," $103,771.00 "
ZCTA5,12583," $74,375.00 "
ZCTA5,12585," $110,114.00 "
ZCTA5,12586," $74,350.00 "
ZCTA5,12589," $83,143.00 "
ZCTA5,12590," $84,295.00 "
ZCTA5,12592," $53,906.00 "
ZCTA5,12594," $62,953.00 "
ZCTA5,12601," $43,802.00 "
ZCTA5,12603," $80,240.00 "
ZCTA5,12604,
ZCTA5,12701," $37,767.00 "
ZCTA5,12719," $56,923.00 "
ZCTA5,12720," $82,560.00 "
ZCTA5,12721," $64,801.00 "
ZCTA5,12722," $73,250.00 "
ZCTA5,12723," $53,600.00 "
ZCTA5,12724," $64,491.00 "
ZCTA5,12725," $78,333.00 "
ZCTA5,12726," $67,813.00 "
ZCTA5,12729," $49,091.00 "
ZCTA5,12732," $40,625.00 "
ZCTA5,12733," $32,188.00 "
ZCTA5,12734," $73,300.00 "
ZCTA5,12736,
ZCTA5,12737," $75,488.00 "
ZCTA5,12738," $61,830.00 "
ZCTA5,12740," $70,608.00 "
ZCTA5,12741," $57,857.00 "
ZCTA5,12742,
ZCTA5,12743," $51,635.00 "
ZCTA5,12745," $59,000.00 "
ZCTA5,12746," $90,690.00 "
ZCTA5,12747," $64,708.00 "
ZCTA5,12748," $66,500.00 "
ZCTA5,12749," $52,829.00 "
ZCTA5,12750," $78,125.00 "
ZCTA5,12751," $50,288.00 "
ZCTA5,12752," $40,000.00 "
ZCTA5,12754," $37,485.00 "
ZCTA5,12758," $50,388.00 "
ZCTA5,12759," $27,450.00 "
ZCTA5,12760," $57,560.00 "
ZCTA5,12762," $38,571.00 "
ZCTA5,12763," $67,734.00 "
ZCTA5,12764," $46,736.00 "
ZCTA5,12765," $88,553.00 "
ZCTA5,12766," $68,661.00 "
ZCTA5,12767," $108,250.00 "
ZCTA5,12768," $64,278.00 "
ZCTA5,12769," $76,250.00 "
ZCTA5,12770," $70,703.00 "
ZCTA5,12771," $52,333.00 "
ZCTA5,12775," $94,643.00 "
ZCTA5,12776," $53,516.00 "
ZCTA5,12777," $80,500.00 "
ZCTA5,12778,
ZCTA5,12779," $37,900.00 "
ZCTA5,12780," $44,412.00 "
ZCTA5,12781,
ZCTA5,12783," $66,917.00 "
ZCTA5,12784,
ZCTA5,12785," $50,750.00 "
ZCTA5,12786," $49,886.00 "
ZCTA5,12787," $58,214.00 "
ZCTA5,12788," $58,103.00 "
ZCTA5,12789," $45,250.00 "
ZCTA5,12790," $62,391.00 "
ZCTA5,12791," $77,600.00 "
ZCTA5,12792," $42,813.00 "
ZCTA5,12801," $48,901.00 "
ZCTA5,12803," $60,371.00 "
ZCTA5,12804," $70,273.00 "
ZCTA5,12808," $62,396.00 "
ZCTA5,12809," $50,950.00 "
ZCTA5,12810," $58,304.00 "
ZCTA5,12811,
ZCTA5,12812," $71,042.00 "
ZCTA5,12814," $57,857.00 "
ZCTA5,12815," $63,036.00 "
ZCTA5,12816," $53,281.00 "
ZCTA5,12817," $61,463.00 "
ZCTA5,12819," $59,643.00 "
ZCTA5,12821,
ZCTA5,12822," $55,263.00 "
ZCTA5,12823,
ZCTA5,12824," $64,231.00 "
ZCTA5,12827," $62,404.00 "
ZCTA5,12828," $50,320.00 "
ZCTA5,12831," $82,443.00 "
ZCTA5,12832," $41,635.00 "
ZCTA5,12833," $80,469.00 "
ZCTA5,12834," $72,523.00 "
ZCTA5,12835," $55,893.00 "
ZCTA5,12836," $58,281.00 "
ZCTA5,12837," $60,573.00 "
ZCTA5,12838," $59,044.00 "
ZCTA5,12839," $47,407.00 "
ZCTA5,12841," $55,208.00 "
ZCTA5,12842," $55,813.00 "
ZCTA5,12843," $32,177.00 "
ZCTA5,12844," $60,469.00 "
ZCTA5,12845," $67,278.00 "
ZCTA5,12846," $53,676.00 "
ZCTA5,12847," $55,694.00 "
ZCTA5,12849," $66,635.00 "
ZCTA5,12850," $76,316.00 "
ZCTA5,12851," $39,792.00 "
ZCTA5,12852," $46,500.00 "
ZCTA5,12853," $38,813.00 "
ZCTA5,12855," $45,000.00 "
ZCTA5,12856,
ZCTA5,12857," $56,875.00 "
ZCTA5,12858," $72,188.00 "
ZCTA5,12859," $66,250.00 "
ZCTA5,12860," $65,286.00 "
ZCTA5,12861," $54,333.00 "
ZCTA5,12862,
ZCTA5,12863," $116,125.00 "
ZCTA5,12864,
ZCTA5,12865," $60,172.00 "
ZCTA5,12866," $77,977.00 "
ZCTA5,12870," $48,542.00 "
ZCTA5,12871," $68,493.00 "
ZCTA5,12872," $29,625.00 "
ZCTA5,12873," $47,917.00 "
ZCTA5,12874," $71,458.00 "
ZCTA5,12878," $51,389.00 "
ZCTA5,12883," $48,750.00 "
ZCTA5,12884," $43,750.00 "
ZCTA5,12885," $48,264.00 "
ZCTA5,12886," $98,571.00 "
ZCTA5,12887," $44,677.00 "
ZCTA5,12901," $48,563.00 "
ZCTA5,12903," $57,625.00 "
ZCTA5,12910," $45,444.00 "
ZCTA5,12911,
ZCTA5,12912," $57,819.00 "
ZCTA5,12913," $57,813.00 "
ZCTA5,12914," $50,938.00 "
ZCTA5,12916," $62,549.00 "
ZCTA5,12917," $52,171.00 "
ZCTA5,12918," $61,886.00 "
ZCTA5,12919," $35,641.00 "
ZCTA5,12920," $55,615.00 "
ZCTA5,12921," $74,668.00 "
ZCTA5,12922,
ZCTA5,12923," $41,667.00 "
ZCTA5,12924,
ZCTA5,12926," $47,857.00 "
ZCTA5,12927," $35,625.00 "
ZCTA5,12928," $52,878.00 "
ZCTA5,12929," $46,500.00 "
ZCTA5,12930," $48,750.00 "
ZCTA5,12932," $47,950.00 "
ZCTA5,12933,
ZCTA5,12934," $43,036.00 "
ZCTA5,12935," $49,563.00 "
ZCTA5,12936," $64,167.00 "
ZCTA5,12937," $44,609.00 "
ZCTA5,12939," $56,389.00 "
ZCTA5,12941," $65,099.00 "
ZCTA5,12942," $56,528.00 "
ZCTA5,12943," $41,667.00 "
ZCTA5,12944," $48,000.00 "
ZCTA5,12945," $62,303.00 "
ZCTA5,12946," $60,801.00 "
ZCTA5,12950," $68,750.00 "
ZCTA5,12952," $32,222.00 "
ZCTA5,12953," $49,561.00 "
ZCTA5,12955," $62,000.00 "
ZCTA5,12956," $57,188.00 "
ZCTA5,12957," $39,006.00 "
ZCTA5,12958," $50,625.00 "
ZCTA5,12959," $37,601.00 "
ZCTA5,12960," $79,622.00 "
ZCTA5,12961," $28,980.00 "
ZCTA5,12962," $71,033.00 "
ZCTA5,12964," $158,438.00 "
ZCTA5,12965," $41,375.00 "
ZCTA5,12966," $47,500.00 "
ZCTA5,12967," $43,950.00 "
ZCTA5,12969," $41,058.00 "
ZCTA5,12970," $54,167.00 "
ZCTA5,12972," $67,794.00 "
ZCTA5,12973," $61,071.00 "
ZCTA5,12974," $51,389.00 "
ZCTA5,12975,
ZCTA5,12976," $68,750.00 "
ZCTA5,12977,
ZCTA5,12978,
ZCTA5,12979," $57,727.00 "
ZCTA5,12980," $41,477.00 "
ZCTA5,12981," $64,167.00 "
ZCTA5,12983," $55,365.00 "
ZCTA5,12985," $41,312.00 "
ZCTA5,12986," $54,861.00 "
ZCTA5,12987," $32,500.00 "
ZCTA5,12989," $66,167.00 "
ZCTA5,12992," $51,433.00 "
ZCTA5,12993," $47,727.00 "
ZCTA5,12996," $63,750.00 "
ZCTA5,12997," $58,229.00 "
ZCTA5,12998," $42,734.00 "
ZCTA5,13020," $56,750.00 "
ZCTA5,13021," $48,869.00 "
ZCTA5,13024,
ZCTA5,13026," $62,188.00 "
ZCTA5,13027," $72,908.00 "
ZCTA5,13028," $57,500.00 "
ZCTA5,13029," $70,443.00 "
ZCTA5,13030," $62,625.00 "
ZCTA5,13031," $72,334.00 "
ZCTA5,13032," $57,078.00 "
ZCTA5,13033," $60,000.00 "
ZCTA5,13034," $65,625.00 "
ZCTA5,13035," $73,750.00 "
ZCTA5,13036," $53,358.00 "
ZCTA5,13037," $71,098.00 "
ZCTA5,13039," $88,233.00 "
ZCTA5,13040," $49,155.00 "
ZCTA5,13041," $83,774.00 "
ZCTA5,13042," $51,855.00 "
ZCTA5,13044," $59,583.00 "
ZCTA5,13045," $50,042.00 "
ZCTA5,13051,
ZCTA5,13052," $54,375.00 "
ZCTA5,13053," $66,136.00 "
ZCTA5,13054," $65,714.00 "
ZCTA5,13057," $58,788.00 "
ZCTA5,13060," $69,107.00 "
ZCTA5,13061," $68,889.00 "
ZCTA5,13062,
ZCTA5,13063," $82,500.00 "
ZCTA5,13064,
ZCTA5,13066," $84,193.00 "
ZCTA5,13068," $61,761.00 "
ZCTA5,13069," $46,300.00 "
ZCTA5,13071," $61,607.00 "
ZCTA5,13072," $53,000.00 "
ZCTA5,13073," $58,125.00 "
ZCTA5,13074," $54,347.00 "
ZCTA5,13076," $54,855.00 "
ZCTA5,13077," $60,337.00 "
ZCTA5,13078," $87,596.00 "
ZCTA5,13080," $56,226.00 "
ZCTA5,13081," $74,250.00 "
ZCTA5,13082," $72,131.00 "
ZCTA5,13083," $63,450.00 "
ZCTA5,13084," $63,438.00 "
ZCTA5,13087," $147,907.00 "
ZCTA5,13088," $54,647.00 "
